order_id,order_date,region,category,product,unit_price,quantity,discount,revenue,cost,profit
14411,2024-05-01,North,Food & Beverage,Juice Pack,271.74,4,0.05,1032.61,572.2,460.41
11427,2024-05-02,West,Clothing,Jeans,2345.99,3,0.0,7037.97,3716.11,3321.86
12269,2024-05-02,South,Clothing,Shoes,3215.96,5,0.15,13667.83,9515.76,4152.07
10172,2024-05-02,Central,Sports,Tennis Racket,6580.9,5,0.0,32904.5,17179.27,15725.23
14150,2024-05-02,West,Electronics,Headphones,7822.24,2,0.2,12515.58,8607.09,3908.49
11482,2024-05-03,Central,Clothing,Shoes,3268.34,3,0.0,9805.02,5896.6,3908.42
12938,2024-05-03,East,Clothing,Jacket,4687.97,3,0.05,13360.71,8712.31,4648.4
10514,2024-05-03,Central,Sports,Dumbbells,3117.86,4,0.05,11847.87,8407.06,3440.81
11264,2024-05-03,South,Clothing,Jacket,4447.38,5,0.1,20013.21,15054.06,4959.15
10915,2024-05-04,Central,Furniture,Bookshelf,9578.65,6,0.2,45977.52,31794.62,14182.9
12884,2024-05-04,East,Sports,Yoga Mat,1461.73,4,0.15,4969.88,3336.03,1633.85
11734,2024-05-04,West,Electronics,Headphones,7799.94,6,0.1,42119.68,31019.43,11100.25
10528,2024-05-05,East,Clothing,Jeans,2320.04,2,0.0,4640.08,3031.38,1608.7
12038,2024-05-05,Central,Food & Beverage,Juice Pack,237.43,3,0.15,605.45,409.12,196.33
13833,2024-05-05,North,Food & Beverage,Protein Bar,307.11,4,0.15,1044.17,665.25,378.92
14335,2024-05-05,North,Electronics,Tablet,25596.33,1,0.0,25596.33,15174.51,10421.82
12141,2024-05-06,West,Clothing,Shoes,3451.96,4,0.0,13807.84,8635.19,5172.65
11951,2024-05-06,West,Electronics,Headphones,7320.44,2,0.2,11712.7,8741.35,2971.35
12870,2024-05-06,West,Food & Beverage,Protein Bar,322.26,1,0.15,273.92,196.27,77.65
12615,2024-05-06,Central,Electronics,Smart Watch,13964.03,4,0.2,44684.9,34629.32,10055.58
11431,2024-05-07,North,Sports,Dumbbells,3196.83,4,0.0,12787.32,6709.41,6077.91
12623,2024-05-07,South,Sports,Dumbbells,3128.83,5,0.1,14079.74,9689.86,4389.88
10344,2024-05-07,South,Clothing,Dress,2741.78,3,0.0,8225.34,5489.66,2735.68
12327,2024-05-08,West,Food & Beverage,Tea Set,1926.28,4,0.15,6549.35,4868.85,1680.5
10690,2024-05-08,South,Furniture,Table,19448.65,3,0.05,55428.65,29737.33,25691.32
14712,2024-05-08,Central,Sports,Dumbbells,2790.44,4,0.1,10045.58,7350.71,2694.87
14882,2024-05-08,North,Clothing,Dress,2969.03,6,0.0,17814.18,11860.52,5953.66
14294,2024-05-09,North,Food & Beverage,Tea Set,1647.75,1,0.2,1318.2,859.04,459.16
14544,2024-05-09,South,Food & Beverage,Juice Pack,246.3,5,0.05,1169.92,718.97,450.95
10790,2024-05-09,North,Food & Beverage,Protein Bar,328.04,7,0.0,2296.28,1263.95,1032.33
13007,2024-05-09,North,Electronics,Headphones,7676.05,2,0.05,14584.49,8930.39,5654.1
13946,2024-05-09,West,Sports,Yoga Mat,1387.64,3,0.0,4162.92,2515.32,1647.6
13884,2024-05-09,South,Sports,Tennis Racket,6163.91,6,0.0,36983.46,25508.31,11475.15
11011,2024-05-09,South,Sports,Yoga Mat,1502.85,3,0.0,4508.55,2428.61,2079.94
10758,2024-05-09,South,Food & Beverage,Snack Box,426.7,2,0.05,810.73,458.64,352.09
14261,2024-05-09,Central,Clothing,Jacket,4718.61,6,0.1,25480.49,16590.7,8889.79
11859,2024-05-10,Central,Food & Beverage,Juice Pack,242.96,2,0.0,485.92,259.97,225.95
10144,2024-05-10,West,Electronics,Headphones,7589.08,6,0.0,45534.48,25436.91,20097.57
11483,2024-05-10,West,Electronics,Tablet,29049.38,3,0.0,87148.14,48740.92,38407.22
13639,2024-05-10,North,Furniture,Sofa,47632.78,2,0.15,80975.73,62970.32,18005.41
13450,2024-05-11,South,Furniture,Chair,12703.23,3,0.05,36204.21,19174.82,17029.39
10099,2024-05-11,West,Clothing,Dress,2990.71,5,0.1,13458.19,8231.74,5226.45
10669,2024-05-11,East,Sports,Dumbbells,2763.29,4,0.2,8842.53,7339.45,1503.08
13823,2024-05-11,Central,Sports,Cycling Helmet,2543.08,5,0.2,10172.32,8030.23,2142.09
10265,2024-05-12,Central,Electronics,Laptop,73454.72,8,0.05,558255.87,403189.46,155066.41
14934,2024-05-12,South,Clothing,Shoes,3155.37,4,0.05,11990.41,7843.92,4146.49
12263,2024-05-12,South,Clothing,Jeans,2107.14,2,0.0,4214.28,2646.05,1568.23
12172,2024-05-12,West,Sports,Cycling Helmet,2634.39,3,0.2,6322.54,5443.98,878.56
14998,2024-05-13,North,Food & Beverage,Snack Box,483.57,5,0.1,2176.07,1549.77,626.3
12258,2024-05-13,Central,Sports,Dumbbells,2910.92,3,0.15,7422.85,5523.47,1899.38
13065,2024-05-13,West,Electronics,Tablet,27970.14,3,0.15,71323.86,45082.81,26241.05
11797,2024-05-13,North,Furniture,Sofa,41523.86,2,0.0,83047.72,46201.99,36845.73
10003,2024-05-14,North,Electronics,Laptop,79986.64,2,0.0,159973.28,85854.6,74118.68
13406,2024-05-14,North,Electronics,Laptop,75490.17,4,0.0,301960.68,169246.27,132714.41
14158,2024-05-14,Central,Sports,Tennis Racket,6365.79,3,0.2,15277.9,12527.97,2749.93
14598,2024-05-14,West,Furniture,Table,18414.63,7,0.05,122457.29,74091.43,48365.86
13379,2024-05-14,East,Food & Beverage,Coffee Beans,1317.38,2,0.15,2239.55,1688.24,551.31
10025,2024-05-14,Central,Electronics,Headphones,7681.41,2,0.05,14594.68,9554.34,5040.34
11725,2024-05-14,North,Electronics,Mobile Phone,31561.7,6,0.0,189370.2,101251.44,88118.76
14047,2024-05-15,North,Furniture,Bed Frame,20660.45,5,0.0,103302.25,65152.16,38150.09
11642,2024-05-15,North,Clothing,Jacket,4501.26,4,0.1,16204.54,11411.88,4792.66
11702,2024-05-15,East,Sports,Dumbbells,3038.89,2,0.05,5773.89,4111.07,1662.82
12154,2024-05-15,West,Food & Beverage,Protein Bar,315.17,5,0.0,1575.85,927.38,648.47
12322,2024-05-16,East,Furniture,Table,17761.42,6,0.0,106568.52,61806.73,44761.79
10281,2024-05-16,North,Furniture,Bed Frame,21799.26,3,0.0,65397.78,34661.46,30736.32
14489,2024-05-16,West,Electronics,Smart Watch,14790.58,1,0.0,14790.58,9784.33,5006.25
11666,2024-05-16,Central,Furniture,Chair,12264.43,4,0.0,49057.72,27361.12,21696.6
11632,2024-05-17,West,Clothing,Jacket,4759.7,2,0.2,7615.52,5957.92,1657.6
10333,2024-05-17,Central,Furniture,Chair,12186.22,6,0.0,73117.32,46735.12,26382.2
11788,2024-05-17,West,Food & Beverage,Snack Box,427.39,5,0.2,1709.56,1240.05,469.51
10491,2024-05-17,East,Electronics,Smart Watch,15670.34,1,0.0,15670.34,9682.56,5987.78
12274,2024-05-17,West,Sports,Running Shoes,4190.86,5,0.1,18858.87,12648.79,6210.08
11349,2024-05-18,Central,Food & Beverage,Snack Box,456.36,4,0.0,1825.44,995.98,829.46
12011,2024-05-18,South,Sports,Dumbbells,2906.93,1,0.0,2906.93,1768.37,1138.56
13038,2024-05-18,South,Furniture,Chair,12312.13,4,0.05,46786.09,26478.77,20307.32
10294,2024-05-18,West,Sports,Cycling Helmet,2863.25,3,0.05,8160.26,4634.12,3526.14
10498,2024-05-18,Central,Food & Beverage,Protein Bar,325.25,4,0.0,1301.0,883.47,417.53
12807,2024-05-19,Central,Food & Beverage,Tea Set,1752.81,6,0.0,10516.86,5327.66,5189.2
14829,2024-05-20,West,Sports,Dumbbells,3041.71,2,0.0,6083.42,3161.76,2921.66
14139,2024-05-20,North,Sports,Yoga Mat,1649.39,7,0.0,11545.73,7998.75,3546.98
14220,2024-05-20,East,Clothing,Jacket,4880.16,5,0.0,24400.8,13393.89,11006.91
12150,2024-05-20,Central,Furniture,Table,17608.8,6,0.15,89804.88,68626.69,21178.19
11785,2024-05-20,South,Food & Beverage,Protein Bar,277.69,4,0.05,1055.22,764.46,290.76
12672,2024-05-20,North,Clothing,Shoes,3702.57,3,0.0,11107.71,6121.05,4986.66
14197,2024-05-20,North,Clothing,T-Shirt,753.3,2,0.0,1506.6,812.38,694.22
14959,2024-05-20,West,Furniture,Bookshelf,9227.75,3,0.0,27683.25,18577.14,9106.11
13627,2024-05-21,East,Electronics,Laptop,72580.08,4,0.0,290320.32,162366.3,127954.02
12124,2024-05-21,South,Sports,Dumbbells,3275.27,3,0.0,9825.81,5251.8,4574.01
11784,2024-05-21,West,Electronics,Laptop,71750.97,4,0.0,287003.88,179183.96,107819.92
14477,2024-05-21,North,Sports,Running Shoes,4134.8,3,0.0,12404.4,7555.9,4848.5
11348,2024-05-21,Central,Clothing,Shoes,3243.46,1,0.1,2919.11,2124.73,794.38
10379,2024-05-22,South,Food & Beverage,Juice Pack,232.13,3,0.05,661.57,351.74,309.83
13886,2024-05-22,South,Sports,Dumbbells,2794.47,4,0.0,11177.88,6910.05,4267.83
13947,2024-05-22,West,Furniture,Chair,13131.96,3,0.0,39395.88,20708.43,18687.45
12730,2024-05-22,Central,Furniture,Sofa,47038.74,9,0.1,381013.79,218741.65,162272.14
13844,2024-05-22,North,Clothing,Jeans,2153.82,3,0.2,5169.17,4201.46,967.71
11703,2024-05-22,North,Electronics,Smart Watch,14833.18,3,0.0,44499.54,24432.83,20066.71
10725,2024-05-23,South,Furniture,Table,16377.2,4,0.0,65508.8,34564.08,30944.72
10601,2024-05-23,West,Clothing,Shoes,3300.29,2,0.15,5610.49,4275.68,1334.81
13397,2024-05-23,North,Clothing,T-Shirt,724.17,4,0.0,2896.68,1608.36,1288.32
12607,2024-05-23,East,Clothing,T-Shirt,869.99,7,0.0,6089.93,3471.17,2618.76
14836,2024-05-23,North,Sports,Yoga Mat,1379.62,7,0.15,8208.74,6672.03,1536.71
12652,2024-05-23,West,Sports,Dumbbells,3061.06,4,0.2,9795.39,7409.95,2385.44
10509,2024-05-24,Central,Food & Beverage,Coffee Beans,1123.02,3,0.0,3369.06,1795.9,1573.16
14123,2024-05-24,North,Food & Beverage,Tea Set,1664.76,2,0.15,2830.09,1784.5,1045.59
14989,2024-05-24,North,Furniture,Chair,11192.1,5,0.0,55960.5,31941.21,24019.29
12974,2024-05-24,South,Furniture,Table,19643.43,8,0.1,141432.7,108223.66,33209.04
14606,2024-05-24,South,Food & Beverage,Tea Set,1911.39,2,0.1,3440.5,2126.96,1313.54
13994,2024-05-24,East,Sports,Yoga Mat,1547.31,4,0.15,5260.85,4221.75,1039.1
10077,2024-05-25,Central,Electronics,Laptop,81017.37,1,0.0,81017.37,45061.26,35956.11
11509,2024-05-25,East,Food & Beverage,Juice Pack,239.82,3,0.0,719.46,462.65,256.81
12585,2024-05-25,North,Electronics,Smart Watch,14436.7,5,0.05,68574.32,49545.63,19028.69
12252,2024-05-25,East,Clothing,T-Shirt,814.87,2,0.0,1629.74,998.37,631.37
14299,2024-05-25,North,Electronics,Tablet,30602.91,3,0.0,91808.73,51196.27,40612.46
12490,2024-05-25,West,Food & Beverage,Snack Box,464.11,4,0.05,1763.62,1036.29,727.33
12945,2024-05-25,West,Furniture,Bed Frame,20614.62,4,0.1,74212.63,43342.73,30869.9
13962,2024-05-26,East,Electronics,Mobile Phone,37592.48,4,0.2,120295.94,98230.61,22065.33
13955,2024-05-26,West,Electronics,Tablet,28214.14,5,0.2,112856.56,82948.53,29908.03
14605,2024-05-26,West,Furniture,Chair,11685.09,4,0.05,44403.34,26096.28,18307.06
12060,2024-05-26,West,Electronics,Headphones,7896.02,4,0.0,31584.08,20562.14,11021.94
10022,2024-05-27,Central,Food & Beverage,Juice Pack,236.4,4,0.0,945.6,569.39,376.21
14345,2024-05-27,North,Sports,Tennis Racket,5886.85,4,0.15,20015.29,12581.73,7433.56
13890,2024-05-27,West,Electronics,Headphones,8687.5,4,0.05,33012.5,22202.97,10809.53
10174,2024-05-28,East,Sports,Tennis Racket,6585.27,4,0.0,26341.08,18175.14,8165.94
11761,2024-05-28,West,Food & Beverage,Snack Box,405.22,6,0.2,1945.06,1665.04,280.02
10285,2024-05-28,Central,Sports,Tennis Racket,5580.2,4,0.15,18972.68,11538.93,7433.75
12389,2024-05-29,South,Sports,Running Shoes,4564.22,3,0.0,13692.66,8465.74,5226.92
10683,2024-05-29,East,Sports,Yoga Mat,1479.83,2,0.0,2959.66,2035.99,923.67
10842,2024-05-29,West,Food & Beverage,Snack Box,474.7,3,0.05,1352.89,834.05,518.84
13601,2024-05-29,North,Furniture,Table,17771.66,8,0.05,135064.62,71856.75,63207.87
12051,2024-05-29,East,Furniture,Sofa,41801.89,5,0.0,209009.45,120201.22,88808.23
10304,2024-05-29,Central,Food & Beverage,Snack Box,418.4,5,0.0,2092.0,1348.11,743.89
13649,2024-05-30,South,Sports,Cycling Helmet,2860.77,4,0.0,11443.08,6055.52,5387.56
12355,2024-05-30,South,Sports,Cycling Helmet,3017.33,7,0.0,21121.31,12392.83,8728.48
10296,2024-05-30,North,Furniture,Bed Frame,21826.37,6,0.05,124410.31,91269.23,33141.08
12923,2024-05-30,North,Food & Beverage,Protein Bar,311.7,2,0.1,561.06,398.03,163.03
11194,2024-05-30,East,Sports,Yoga Mat,1451.9,5,0.0,7259.5,4408.56,2850.94
14525,2024-05-30,Central,Food & Beverage,Snack Box,461.14,3,0.1,1245.08,728.77,516.31
13256,2024-05-30,North,Food & Beverage,Coffee Beans,1225.88,5,0.15,5209.99,4157.09,1052.9
11168,2024-05-31,East,Sports,Dumbbells,2796.43,4,0.1,10067.15,7023.26,3043.89
14302,2024-05-31,Central,Furniture,Chair,12557.91,5,0.0,62789.55,32662.67,30126.88
14846,2024-05-31,North,Furniture,Sofa,46896.01,3,0.05,133653.63,77816.95,55836.68
10539,2024-05-31,South,Electronics,Laptop,72345.41,8,0.1,520886.95,356136.47,164750.48
12039,2024-06-01,South,Clothing,Jacket,4075.46,2,0.0,8150.92,4164.16,3986.76
12465,2024-06-01,East,Clothing,T-Shirt,725.6,2,0.0,1451.2,975.88,475.32
14032,2024-06-02,West,Furniture,Table,16221.6,5,0.1,72997.2,41160.13,31837.07
11015,2024-06-02,Central,Food & Beverage,Juice Pack,266.23,2,0.2,425.97,295.37,130.6
12630,2024-06-02,North,Clothing,T-Shirt,747.09,5,0.0,3735.45,2150.12,1585.33
14174,2024-06-02,West,Food & Beverage,Coffee Beans,1270.58,6,0.0,7623.48,5216.5,2406.98
11394,2024-06-02,South,Sports,Yoga Mat,1531.73,8,0.05,11641.15,6770.57,4870.58
11836,2024-06-03,South,Sports,Tennis Racket,6460.04,3,0.2,15504.1,9853.03,5651.07
11729,2024-06-03,West,Food & Beverage,Tea Set,1874.02,5,0.1,8433.09,5610.9,2822.19
12931,2024-06-03,East,Electronics,Headphones,8706.71,6,0.0,52240.26,36006.04,16234.22
13706,2024-06-03,South,Electronics,Mobile Phone,34454.85,3,0.05,98196.32,56308.3,41888.02
13548,2024-06-04,South,Food & Beverage,Snack Box,430.07,5,0.0,2150.35,1394.45,755.9
11074,2024-06-04,West,Clothing,Jeans,2291.92,4,0.2,7334.14,5386.53,1947.61
12654,2024-06-04,West,Furniture,Chair,11236.66,2,0.2,17978.66,15508.58,2470.08
12015,2024-06-06,South,Food & Beverage,Coffee Beans,1213.84,4,0.2,3884.29,3224.61,659.68
10724,2024-06-06,West,Food & Beverage,Coffee Beans,1292.68,8,0.05,9824.37,6990.3,2834.07
11612,2024-06-07,Central,Electronics,Smart Watch,14615.98,6,0.0,87695.88,46797.0,40898.88
11903,2024-06-07,North,Electronics,Mobile Phone,37261.2,2,0.0,74522.4,51858.95,22663.45
14385,2024-06-07,North,Electronics,Smart Watch,14632.95,4,0.05,55605.21,34476.12,21129.09
10546,2024-06-07,East,Sports,Yoga Mat,1466.77,6,0.1,7920.56,4772.82,3147.74
10678,2024-06-08,North,Food & Beverage,Tea Set,1912.94,6,0.1,10329.88,7074.21,3255.67
11182,2024-06-08,West,Electronics,Mobile Phone,35428.05,3,0.15,90341.53,73886.0,16455.53
11455,2024-06-08,Central,Clothing,Dress,3010.29,6,0.0,18061.74,10251.74,7810.0
11131,2024-06-08,East,Electronics,Mobile Phone,35706.7,2,0.2,57130.72,37918.27,19212.45
12790,2024-06-09,West,Food & Beverage,Protein Bar,298.77,5,0.0,1493.85,929.04,564.81
10706,2024-06-09,South,Clothing,Jacket,4364.94,6,0.0,26189.64,15186.5,11003.14
11375,2024-06-09,North,Furniture,Bookshelf,9483.16,6,0.05,54054.01,34288.19,19765.82
12066,2024-06-09,North,Clothing,Jacket,4499.84,3,0.05,12824.54,8117.16,4707.38
11437,2024-06-09,East,Furniture,Bed Frame,21782.36,1,0.2,17425.89,13316.92,4108.97
11342,2024-06-10,Central,Clothing,Jeans,2172.29,5,0.05,10318.38,5923.48,4394.9
11033,2024-06-10,North,Electronics,Tablet,25510.01,4,0.0,102040.04,64447.47,37592.57
14542,2024-06-10,West,Food & Beverage,Juice Pack,239.56,5,0.1,1078.02,753.31,324.71
10786,2024-06-10,South,Clothing,Dress,2910.99,8,0.0,23287.92,15341.78,7946.14
13488,2024-06-11,East,Clothing,Jeans,2210.23,5,0.05,10498.59,6327.31,4171.28
14657,2024-06-11,South,Food & Beverage,Protein Bar,292.02,3,0.15,744.65,555.03,189.62
14175,2024-06-11,East,Clothing,T-Shirt,759.81,5,0.2,3039.24,2243.36,795.88
10190,2024-06-11,West,Electronics,Headphones,7371.17,7,0.0,51598.19,35470.95,16127.24
12415,2024-06-11,South,Clothing,T-Shirt,811.05,2,0.0,1622.1,1008.79,613.31
12342,2024-06-11,West,Furniture,Bookshelf,8346.79,4,0.15,28379.09,19299.09,9080.0
13915,2024-06-12,Central,Food & Beverage,Protein Bar,296.18,4,0.2,947.78,786.05,161.73
10094,2024-06-12,North,Sports,Tennis Racket,5449.04,3,0.15,13895.05,8463.57,5431.48
13810,2024-06-12,Central,Electronics,Headphones,7400.05,6,0.15,37740.26,24060.1,13680.16
12025,2024-06-12,East,Furniture,Bed Frame,23478.07,3,0.15,59869.08,36228.65,23640.43
11619,2024-06-12,West,Electronics,Mobile Phone,34722.25,2,0.0,69444.5,36378.2,33066.3
13031,2024-06-12,Central,Electronics,Smart Watch,14758.5,2,0.0,29517.0,20050.53,9466.47
13100,2024-06-12,North,Clothing,T-Shirt,861.57,4,0.1,3101.65,1885.23,1216.42
10748,2024-06-13,West,Furniture,Table,16935.27,3,0.15,43184.94,34700.38,8484.56
12071,2024-06-13,South,Clothing,Jacket,4288.81,4,0.0,17155.24,8870.52,8284.72
12488,2024-06-13,North,Clothing,Dress,2978.0,6,0.05,16974.6,10902.74,6071.86
14765,2024-06-14,East,Clothing,T-Shirt,780.34,5,0.2,3121.36,1964.86,1156.5
10348,2024-06-14,North,Clothing,Shoes,3179.42,8,0.0,25435.36,12809.28,12626.08
14080,2024-06-14,West,Food & Beverage,Protein Bar,308.59,4,0.0,1234.36,717.75,516.61
10677,2024-06-14,South,Electronics,Mobile Phone,37682.92,5,0.0,188414.6,96522.78,91891.82
12745,2024-06-14,Central,Food & Beverage,Snack Box,471.65,5,0.15,2004.51,1506.74,497.77
10956,2024-06-15,West,Food & Beverage,Coffee Beans,1190.3,3,0.05,3392.35,2144.84,1247.51
11141,2024-06-15,Central,Furniture,Bed Frame,23669.64,3,0.15,60357.58,39454.6,20902.98
14723,2024-06-15,Central,Sports,Cycling Helmet,3021.4,4,0.05,11481.32,7359.25,4122.07
11407,2024-06-15,South,Clothing,T-Shirt,774.24,4,0.0,3096.96,1899.33,1197.63
10185,2024-06-15,North,Sports,Yoga Mat,1527.72,5,0.05,7256.67,5161.6,2095.07
14253,2024-06-15,North,Furniture,Chair,11044.99,2,0.15,18776.48,11288.1,7488.38
14338,2024-06-16,East,Electronics,Headphones,7719.51,4,0.0,30878.04,18111.37,12766.67
13526,2024-06-16,West,Food & Beverage,Tea Set,1737.52,6,0.0,10425.12,6311.97,4113.15
10383,2024-06-16,North,Clothing,T-Shirt,874.24,2,0.0,1748.48,885.07,863.41
10069,2024-06-16,Central,Furniture,Bed Frame,23150.65,3,0.2,55561.56,44462.71,11098.85
14012,2024-06-16,East,Clothing,Jacket,4247.72,3,0.15,10831.69,7733.73,3097.96
13168,2024-06-16,South,Food & Beverage,Tea Set,1776.24,3,0.2,4262.98,3054.83,1208.15
11139,2024-06-17,South,Electronics,Headphones,7591.59,6,0.0,45549.54,27485.67,18063.87
14403,2024-06-17,West,Furniture,Table,17218.77,3,0.15,43907.86,28797.52,15110.34
14003,2024-06-17,North,Clothing,Dress,2991.66,6,0.0,17949.96,10613.02,7336.94
11867,2024-06-17,North,Food & Beverage,Tea Set,1658.38,4,0.0,6633.52,4639.13,1994.39
14094,2024-06-18,North,Food & Beverage,Snack Box,493.0,3,0.1,1331.1,824.53,506.57
10183,2024-06-18,North,Food & Beverage,Juice Pack,237.99,3,0.15,606.87,388.43,218.44
12508,2024-06-18,Central,Electronics,Headphones,8142.5,4,0.0,32570.0,21853.39,10716.61
14615,2024-06-18,West,Furniture,Bed Frame,20698.69,2,0.05,39327.51,25242.24,14085.27
14354,2024-06-18,West,Furniture,Chair,13007.39,5,0.2,52029.56,44023.54,8006.02
13528,2024-06-19,East,Clothing,Jeans,2327.28,6,0.2,11170.94,8989.37,2181.57
12776,2024-06-19,East,Electronics,Headphones,7568.09,4,0.0,30272.36,18375.5,11896.86
13024,2024-06-19,North,Furniture,Bed Frame,23418.67,3,0.0,70256.01,44290.95,25965.06
10995,2024-06-19,South,Clothing,T-Shirt,843.65,4,0.1,3037.14,1789.49,1247.65
11678,2024-06-20,North,Clothing,Jeans,1984.38,5,0.0,9921.9,5428.21,4493.69
14160,2024-06-20,East,Sports,Cycling Helmet,2997.55,4,0.1,10791.18,6007.95,4783.23
14408,2024-06-20,West,Food & Beverage,Juice Pack,237.88,2,0.05,451.97,283.43,168.54
12601,2024-06-20,Central,Furniture,Chair,11568.87,5,0.1,52059.92,31655.29,20404.63
13066,2024-06-20,West,Sports,Tennis Racket,5798.38,5,0.0,28991.9,19799.68,9192.22
12576,2024-06-20,West,Electronics,Laptop,80830.92,7,0.05,537525.62,306186.39,231339.23
14112,2024-06-20,Central,Furniture,Bookshelf,8995.97,4,0.0,35983.88,23270.97,12712.91
11370,2024-06-20,South,Clothing,Dress,3248.75,3,0.15,8284.31,5663.78,2620.53
11896,2024-06-20,South,Sports,Running Shoes,4772.81,5,0.0,23864.05,12742.08,11121.97
14004,2024-06-20,North,Clothing,T-Shirt,753.29,7,0.0,5273.03,2670.01,2603.02
13175,2024-06-21,North,Clothing,Dress,2917.7,3,0.1,7877.79,4758.62,3119.17
14300,2024-06-21,North,Sports,Dumbbells,2729.19,5,0.0,13645.95,8773.74,4872.21
10880,2024-06-21,North,Electronics,Tablet,25656.1,4,0.15,87230.74,65508.1,21722.64
10237,2024-06-21,North,Sports,Running Shoes,4379.82,5,0.15,18614.23,12584.33,6029.9
13690,2024-06-22,South,Clothing,Jeans,2292.69,5,0.0,11463.45,5759.19,5704.26
12617,2024-06-22,East,Furniture,Table,17442.57,1,0.2,13954.06,9598.21,4355.85
11305,2024-06-22,North,Furniture,Table,19062.26,4,0.0,76249.04,50069.54,26179.5
11542,2024-06-24,Central,Sports,Running Shoes,4485.23,3,0.0,13455.69,7740.76,5714.93
12678,2024-06-24,West,Food & Beverage,Juice Pack,253.22,9,0.0,2278.98,1282.8,996.18
11198,2024-06-24,Central,Clothing,Shoes,3508.92,4,0.0,14035.68,9464.4,4571.28
12305,2024-06-24,South,Electronics,Smart Watch,15338.01,6,0.05,87426.66,57297.63,30129.03
11770,2024-06-24,East,Food & Beverage,Protein Bar,298.23,7,0.0,2087.61,1363.89,723.72
10316,2024-06-24,East,Furniture,Bed Frame,23106.05,4,0.0,92424.2,51428.28,40995.92
11048,2024-06-25,West,Sports,Cycling Helmet,2919.29,2,0.2,4670.86,3800.84,870.02
10113,2024-06-25,Central,Sports,Cycling Helmet,2555.49,7,0.2,14310.74,10631.37,3679.37
11512,2024-06-25,East,Clothing,Shoes,3373.09,4,0.15,11468.51,9065.34,2403.17
14641,2024-06-25,North,Furniture,Bed Frame,21090.73,6,0.2,101235.5,71131.53,30103.97
14177,2024-06-26,East,Sports,Yoga Mat,1354.06,4,0.1,4874.62,3248.38,1626.24
14050,2024-06-26,North,Food & Beverage,Snack Box,408.0,5,0.2,1632.0,1189.94,442.06
13201,2024-06-26,North,Clothing,Shoes,3505.05,3,0.1,9463.64,6361.44,3102.2
13857,2024-06-26,West,Clothing,T-Shirt,773.9,4,0.15,2631.26,1884.28,746.98
10799,2024-06-26,East,Furniture,Bookshelf,9406.95,3,0.1,25398.77,17296.09,8102.68
14339,2024-06-26,South,Clothing,Shoes,3168.01,3,0.1,8553.63,6538.36,2015.27
10722,2024-06-27,South,Electronics,Tablet,28101.23,3,0.0,84303.69,55840.51,28463.18
12001,2024-06-27,East,Clothing,Jacket,4439.38,5,0.0,22196.9,14837.34,7359.56
10270,2024-06-27,North,Electronics,Tablet,30593.44,6,0.1,165204.58,95659.5,69545.08
10254,2024-06-27,West,Clothing,Jacket,4695.84,4,0.0,18783.36,12112.78,6670.58
12580,2024-06-28,North,Clothing,Jeans,2173.44,2,0.05,4129.54,2393.14,1736.4
10620,2024-06-28,West,Clothing,T-Shirt,772.03,2,0.1,1389.65,774.0,615.65
12236,2024-06-28,South,Furniture,Sofa,47607.41,4,0.05,180908.16,102840.42,78067.74
13299,2024-06-28,East,Electronics,Tablet,27467.06,2,0.05,52187.41,31869.87,20317.54
14131,2024-06-28,North,Clothing,Dress,3076.01,9,0.0,27684.09,14382.03,13302.06
12346,2024-06-28,Central,Sports,Yoga Mat,1636.27,5,0.15,6954.15,4406.06,2548.09
14321,2024-06-28,East,Electronics,Headphones,8762.93,10,0.0,87629.3,49667.52,37961.78
12516,2024-06-29,North,Furniture,Table,19212.85,3,0.05,54756.62,29004.4,25752.22
13401,2024-06-29,North,Electronics,Mobile Phone,37235.0,4,0.0,148940.0,78185.27,70754.73
12893,2024-06-29,East,Food & Beverage,Juice Pack,240.23,2,0.1,432.41,309.56,122.85
13392,2024-06-29,North,Sports,Dumbbells,2999.35,4,0.05,11397.53,6390.73,5006.8
13714,2024-06-30,East,Furniture,Sofa,48358.66,2,0.1,87045.59,59256.55,27789.04
13126,2024-06-30,North,Sports,Yoga Mat,1356.23,4,0.1,4882.43,3025.83,1856.6
14721,2024-06-30,East,Food & Beverage,Protein Bar,318.8,5,0.2,1275.2,1051.64,223.56
11100,2024-06-30,South,Sports,Dumbbells,2807.79,4,0.1,10108.04,7008.25,3099.79
11726,2024-06-30,West,Food & Beverage,Coffee Beans,1161.81,4,0.2,3717.79,2650.06,1067.73
14330,2024-06-30,West,Electronics,Mobile Phone,32016.24,6,0.0,192097.44,110930.99,81166.45
11487,2024-06-30,West,Furniture,Bed Frame,23409.29,4,0.0,93637.16,56900.05,36737.11
11330,2024-06-30,South,Furniture,Bookshelf,9518.9,4,0.0,38075.6,20569.48,17506.12
12101,2024-06-30,East,Electronics,Laptop,68150.95,3,0.0,204452.85,103140.2,101312.65
12199,2024-07-01,North,Electronics,Smart Watch,14316.74,4,0.1,51540.26,32285.41,19254.85
10776,2024-07-01,North,Furniture,Bookshelf,8944.27,3,0.05,25491.17,18158.75,7332.42
10592,2024-07-01,East,Food & Beverage,Snack Box,413.31,3,0.2,991.94,860.03,131.91
11506,2024-07-01,North,Sports,Cycling Helmet,2942.21,3,0.0,8826.63,5469.3,3357.33
